Students	50
1317	294 4 355 369
1318	40 18 206 2
1319	133 154 281 118
1320	351 191 323 163
1321	159 382 393 202
1322	102 38 65 24
1323	109 193 194 366
1324	316 123 87 217
1325	238 77 330 266
1326	175 77 246 366
1327	25 263 32 145
1328	45 133 251 121
1329	96 145 351 275
1330	64 367 40 82
1331	296 176 53 259
1332	49 117 8 48
1333	309 390 242 20
1334	304 392 55 91
1335	398 29 337 270
1336	261 141 389 1
1337	197 314 397 9
1338	254 380 229 153
1339	8 365 34 397
1340	392 300 54 304
1341	329 248 62 325
1342	192 197 133 148
1343	383 333 214 239
1344	217 230 328 353
1345	243 130 68 149
1346	2 369 387 363
1347	267 198 241 43
1348	233 252 102 333
1349	353 356 252 118
1350	334 73 55 372
1351	352 251 95 325
1352	13 223 181 379
1353	285 399 212 190
1354	218 189 237 193
1355	388 288 354 155
1356	104 272 292 84
1357	15 195 168 161
1358	15 87 141 317
1359	358 279 64 135
1360	176 94 115 216
1361	255 196 22 119
1362	290 26 33 97
1363	18 208 15 162
1364	287 383 178 176
1365	254 99 357 182
1366	86 35 359 85
1367	21 315 240 213
1368	171 76 163 37
1369	64 348 66 196
1370	189 172 47 2
1371	320 305 267 47
1372	389 390 260 96
1373	40 209 176 154
1374	258 2 257 138
1375	64 166 326 248
1376	87 325 129 191
1377	10 321 331 194
1378	7 18 3 71
1379	102 158 258 327
1380	177 8 100 315
1381	303 127 113 346
1382	324 233 129 279
1383	86 6 114 81
1384	87 359 166 159
1385	66 282 270 291
1386	305 61 230 357
1387	296 277 197 141
1388	302 53 17 141
1389	44 247 214 301
1390	291 126 22 12
1391	387 161 342 114
1392	237 53 242 142
1393	275 160 265 207
1394	287 320 355 326
1395	173 37 370 32
1396	275 96 172 294
1397	53 191 18 186
1398	45 131 361 86
1399	39 46 123 124
1400	94 400 285 271
